x1,x2,label
4.88926,2.02771,0
4.36754,2.16892,0
6.19990,2.01019,0
5.08421,1.78187,0
5.06198,2.54084,0
4.81870,1.56261,0
4.80960,0.30568,0
3.61179,0.98165,0
4.66907,1.76228,0
5.11989,3.82252,0
4.07599,1.76234,0
4.90098,2.48793,0
4.63216,1.32336,0
4.91527,2.09521,0
4.19458,1.97426,0
5.23006,2.47390,0
3.53832,2.69101,0
3.51455,2.30904,0
4.45504,3.08168,0
5.59676,0.69493,0
4.31622,1.54942,0
5.34746,1.45352,0
5.63591,2.57000,0
3.69152,4.22659,0
5.82434,0.52720,0
6.61181,2.33201,0
4.42003,1.05972,0
5.77402,0.53824,0
4.50518,0.92742,0
5.52686,2.11519,0
3.81371,1.08079,0
6.01095,0.99805,0
3.77852,2.60254,0
5.90889,1.55614,0
4.28546,2.08532,0
5.71478,1.45175,0
5.10697,3.20467,0
3.98600,0.32798,0
4.37466,2.79058,0
6.07409,2.39593,0
4.45765,0.66074,0
5.16228,0.45732,0
4.84070,1.35680,0
5.26352,-0.11263,0
5.33597,1.16325,0
5.52074,1.56862,0
3.21598,0.56557,0
4.22451,2.27874,0
2.92610,2.79019,0
4.60038,0.40634,0
4.25368,2.79261,0
3.40778,4.24378,0
4.43181,-0.37296,0
5.22181,1.52990,0
4.15431,1.70604,0
5.99637,1.64848,0
5.43916,2.20646,0
5.92835,1.06157,0
2.37525,-2.91255,1
1.71991,-2.70259,1
2.10252,-0.99611,1
2.09830,-1.79593,1
0.66705,-1.99202,1
2.35766,-1.81618,1
1.76415,-1.69658,1
1.72042,-1.15138,1
1.92620,-2.27236,1
1.82934,-1.96904,1
1.45166,-2.05133,1
2.69003,-2.06378,1
3.57102,-1.71466,1
3.61654,-0.25213,1
2.14088,-2.71410,1
2.07737,-1.27455,1
2.80326,-2.60646,1
2.13964,-0.73331,1
1.26834,-2.69381,1
0.92653,-2.16100,1
3.25862,-3.09696,1
1.53166,-0.61999,1
1.77421,-1.04228,1
1.87825,-3.92153,1
2.38352,-2.25087,1
2.54144,-3.02612,1
1.08380,0.38374,1
3.09262,-2.09424,1
0.31586,-3.18297,1
2.87784,-1.96314,1
2.18652,-2.54404,1
1.38854,-2.59776,1
2.11499,-2.21037,1
4.49560,-2.25313,1
1.49079,-2.56648,1
1.82134,-4.52133,1
2.92578,-1.46765,1
4.49239,-2.22144,1
2.70205,-2.56030,1
1.96549,-1.94651,1
3.09322,-3.42290,1
2.65641,-1.80689,1
0.65092,-2.95479,1
1.66868,-1.95090,1
1.44242,-1.32677,1
1.19124,-3.55754,1
1.99242,-2.19570,1
2.52234,-2.30727,1
1.31050,-1.36411,1
1.75078,-1.09427,1
1.66951,-1.91120,1
3.16432,-2.13788,1
2.08214,-2.25557,1
1.42134,-3.01276,1
2.77237,-1.61984,1
2.03932,-2.33379,1
2.79864,-1.46661,1
1.39908,-2.08760,1
1.86988,-3.83374,1
1.46372,-1.30295,1
2.62029,-0.75339,1
1.88697,-3.98440,1
1.42319,-2.55639,1
1.71474,-1.48441,1
1.40533,-2.19792,1
4.26233,-1.52161,1
1.74091,-2.82567,1
2.87543,-2.05637,1
1.00996,-0.79674,1
1.81039,-3.14022,1
1.88681,-0.65229,1
3.84313,-2.40255,1
3.07815,-1.15829,1
1.75283,-2.46358,1
1.42321,-1.84998,1
2.42104,-1.83581,1
3.18467,-2.43683,1
0.98088,-3.11304,1
2.77331,-0.50574,1
2.63579,-2.55032,1
4.41086,-2.28550,1
-0.02178,-1.78433,1
2.34889,-0.96243,1
2.12241,-0.83229,1
1.36953,-2.61814,1
1.90759,-1.90918,1
2.22639,-2.54958,1
1.36925,-2.20575,1
3.89971,-2.46295,1
-0.75711,-2.19255,1
2.02516,-2.44957,1
2.07739,-3.05108,1
1.96436,-2.93085,1
3.44448,-2.04961,1
2.60650,-1.38123,1
1.75498,-1.79532,1
4.13077,-2.06080,1
2.91085,-3.04440,1
1.29251,-3.41179,1
4.21654,-2.15782,1
2.49640,-0.04362,1
2.84937,-5.10261,1
2.21548,-0.81851,1
2.33404,-2.39901,1
1.06158,-0.85823,1
3.02478,-2.77078,1
2.89220,-2.01941,1
1.70391,-1.11903,1
3.22923,-2.21247,1
1.25030,-1.79183,1
2.54716,-2.46190,1
2.04457,-1.89533,1
5.60896,-2.35106,1
1.69031,-1.50964,1
2.35525,-3.01846,1
2.59019,-2.46164,1
2.40730,-1.95621,1
3.03946,-3.91553,1
2.77421,-3.74306,1
1.65330,-1.71932,1
2.82971,-2.04069,1
1.67238,-0.80619,1
2.14358,-0.91238,1
2.34814,-2.65586,1
2.55760,-4.17768,1
1.58686,-1.57304,1
3.30728,-3.35284,1
2.90405,-1.19347,1
0.28457,-2.31247,1
2.96591,-1.89874,1
0.18863,-2.22668,1
1.94258,-1.56408,1
2.13442,-2.81241,1
2.58605,-1.88166,1
2.15885,-1.19045,1
1.62650,-2.47320,1
4.09626,-1.90104,1
3.54637,-2.59359,1
3.26587,-1.11372,1
1.62345,-1.38780,1
3.25243,-2.49865,1
1.18107,-2.64460,1
2.20114,-1.35896,1
3.79035,-2.06856,1
1.51084,-2.85986,1
0.96399,-3.34521,1
1.65616,-1.62922,1
2.79190,-1.44500,1
2.09973,-2.78812,1
2.90979,-3.46275,1
2.09855,-2.35644,1
3.96974,-1.50371,1
1.69140,-0.93829,1
2.45595,-1.13686,1
1.16348,-2.57955,1
3.04703,-4.55238,1
2.12205,-1.91346,1
2.63011,-2.01950,1
2.30047,-2.12472,1
1.18221,-1.31973,1
3.44021,-2.26357,1
1.94631,-2.32814,1
1.12397,-3.22941,1
3.52690,-1.77770,1
3.27317,-0.96634,1
3.48157,-2.04803,1
1.85769,-2.05676,1
1.38628,-3.79077,1
3.10534,-1.91138,1
2.12500,-3.55875,1
2.34265,-3.14277,1
-0.02244,-3.25370,1
3.12158,-2.98810,1
3.97399,-2.66671,1
1.49142,-2.33062,1
0.90686,-0.88045,1
3.39991,-0.51383,1
4.26599,-1.54525,1
1.78281,-2.56209,1
2.86123,-2.22051,1
3.11560,-2.16505,1
2.20176,-3.80890,1
2.06387,-3.09269,1
1.06637,-0.40668,1
1.19268,-2.08208,1
2.90218,-2.80685,1
1.32976,-1.64752,1
3.21702,-1.80629,1
1.06653,-1.05742,1
2.01893,-1.97169,1
2.79529,0.34535,1
1.53528,-3.84659,1
1.59297,-0.67347,1
1.45366,-1.40543,1
2.07460,-3.04308,1
1.35681,-2.40323,1
1.37286,-1.11918,1
1.66006,-2.78919,1
1.46273,-0.58008,1
2.08292,-1.59293,1
2.36802,-2.63552,1
2.34161,-0.93028,1
1.46156,-2.95703,1
2.61681,-3.49318,1
3.50158,-2.11951,1
1.80372,-0.97817,1
1.02404,-2.19350,1
2.46517,-2.64678,1
2.51007,-0.87212,1
1.97011,-2.87455,1
2.59647,-3.75795,1
2.87627,-2.93213,1
1.64792,-1.77409,1
2.72734,-1.63687,1
4.36623,-2.56012,1
3.01953,-2.66123,1
2.08531,-2.59071,1
2.72714,-2.91065,1
1.84791,-2.16176,1
3.00458,-2.59395,1
1.90701,-2.84360,1
0.95710,-3.90188,1
2.37860,-3.21601,1
3.41473,-3.14481,1
2.70993,-2.23953,1
1.46166,-2.45613,1
2.58842,-3.75136,1
2.99681,-3.06353,1
3.63333,-1.83597,1
2.29572,-1.68536,1
1.75538,-2.66820,1
1.90404,-2.48430,1
0.90225,-3.25252,1
1.21504,-5.06981,1
0.93516,-3.05315,1
0.27831,-1.20924,1
0.63527,-2.16666,1
3.51828,-1.93320,1
2.84742,-2.31525,1
-0.24995,-2.42795,1
2.18966,-2.79643,1
3.11147,-0.96349,1
2.06522,-2.19205,1
3.38036,-3.37166,1
3.90600,-2.72755,1
1.35063,-0.90993,1
4.12894,-1.35758,1
1.55182,0.04067,1
1.85884,-1.05433,1
2.27594,-1.68586,1
2.77864,-2.46505,1
1.69595,-1.80332,1
0.22821,-2.11819,1
2.25338,-3.30705,1
1.28008,-2.08029,1
0.83515,-1.00184,1
2.23394,-0.21097,1
2.80699,-1.96102,1
0.65442,-1.54744,1
0.87643,-3.09718,1
3.52528,-1.55611,1
1.92592,-0.91616,1
2.99693,-1.85893,1
3.56049,-0.63725,1
2.61329,-1.41742,1
1.66791,-3.38743,1
2.60210,-0.20231,1
1.08218,-1.99635,1
0.90774,-4.17260,1
2.83177,-2.99948,1
4.17599,-2.85013,1
2.10554,-2.82525,1
2.76947,-1.18330,1
1.15328,-2.74364,1
2.62881,-3.40611,1
1.81313,-0.45845,1
3.02404,-2.70101,1
4.49672,-1.38995,1
3.45202,-0.84763,1
1.23783,-0.28292,1
3.34915,-2.36807,1
0.57966,-0.58055,1
2.07395,-2.12426,1
3.34737,-2.02958,1
1.84026,-2.21457,1
4.01329,-3.81427,1
2.03906,-1.86963,1
2.41540,-3.31943,1
3.73615,-2.63954,1
1.66349,-1.54159,1
1.64228,-2.74568,1
2.71852,-2.72999,1
1.54319,-3.25385,1
2.73741,-3.52625,1
2.67402,-3.03151,1
1.44175,-3.10570,1
1.34858,-0.40327,1
2.59953,-3.45208,1
3.47616,-4.17235,1
1.41919,-2.97085,1
1.57368,-1.10201,1
2.16549,-2.09173,1
1.73362,-3.52758,1
2.68627,-1.50167,1
3.04624,-2.57183,1
2.94445,-2.97382,1
0.74970,-3.24340,1
1.92310,-0.43020,1
3.18944,-2.80355,1
2.64608,-0.61726,1
4.15568,-0.44363,1
2.21115,-3.81731,1
0.92611,-0.11051,1
0.95435,-1.74330,1
1.29641,-1.49260,1
2.61857,-2.56085,1
1.42016,-4.10946,1
3.18443,-1.52833,1
2.55022,-0.73554,1
2.54667,-1.86544,1
4.30654,-2.13529,1
2.74330,-0.73178,1
2.28579,-2.02172,1
2.55878,-1.43204,1
0.89080,-1.38145,1
2.52283,-1.61959,1
2.80612,-2.40779,1
1.83415,-2.06812,1
1.97342,-0.16709,1
2.91491,-1.34253,1
2.95173,-0.45269,1
5.31091,-3.68615,1
0.37928,-0.78766,1
1.82861,-3.63568,1
3.13674,-2.16920,1
2.19611,-2.84420,1
2.06038,-2.27512,1
2.65508,-0.51601,1
2.18512,-1.25143,1
3.53361,-0.65254,1
3.72929,-2.46276,1
1.87730,-2.38171,1
3.69359,-2.94130,1
3.13588,-2.40075,1
0.36428,-1.78159,1
1.74212,-0.53440,1
0.62078,-2.47290,1
3.00658,-0.49163,1
2.69397,-2.81344,1
0.39252,-2.68702,1
0.92076,-2.87215,1
1.19647,-0.11119,1
1.65984,-3.22534,1
0.69882,-1.31539,1
1.24557,-1.81192,1
1.84535,-0.23544,1
4.13265,-3.43252,1
1.44881,-3.22903,1
3.19281,-3.73075,1
0.58466,-3.06733,1
1.59808,-0.96732,1
2.94639,-2.40020,1
2.74463,-3.25563,1
1.10025,-1.86142,1
3.15868,-2.06052,1
1.22235,-3.70953,1
1.96826,-1.98941,1
2.46678,-2.95813,1
2.01065,-2.37117,1
3.73071,-2.96126,1
1.20249,-2.54365,1
2.14940,0.05454,1
3.12195,-1.95152,1
4.27808,-3.04028,1
3.40401,-2.40664,1
1.09713,-2.73251,1
2.23030,-3.20421,1
1.53024,-0.82030,1
4.19734,-1.70270,1
1.20208,-2.98259,1
4.03914,-2.88541,1
0.57370,-1.22584,1
0.25195,-1.36621,1
-0.14194,-2.18100,1
3.19180,-3.54081,1
0.53880,-0.42159,1
1.83414,-1.16084,1
1.78235,-2.45788,1
1.91394,-1.92789,1
2.93411,-2.36093,1
2.88686,-0.11822,1
2.53681,-2.26234,1
4.74750,-2.11462,1
2.56985,-1.62892,1
1.86011,-1.59489,1
3.63728,-2.22125,1
1.41788,-0.92229,1
1.34948,-1.99207,1
2.11625,-3.62374,1
2.84238,-1.77734,1
5.51065,-4.68857,1
1.25717,-0.98777,1
2.99942,-2.33237,1
1.77768,-1.05374,1
2.84475,-2.47320,1
2.08026,-2.38460,1
0.39211,-2.44247,1
1.73310,-2.61393,1
0.40737,-2.90562,1
2.19067,-3.52520,1
1.94131,-3.17665,1
3.28691,-3.76451,1
2.22542,-1.35597,1
4.34048,-3.30302,1
2.05715,-2.01332,1
2.44937,-1.64222,1
2.23221,-1.37155,1
2.22028,-1.60982,1
3.69432,-2.59263,1
3.05580,-2.12401,1
2.98104,-3.31402,1
4.49924,-2.55010,1
1.43419,-2.81414,1
2.45051,-0.70278,1
2.36510,-2.55746,1
2.48162,-1.12768,1
1.59938,-3.09859,1
1.91567,-1.53149,1
4.33246,-2.05972,1
1.27078,0.16697,1
3.86156,-2.70888,1
2.69190,-1.57611,1
1.83509,-2.79291,1
2.64213,-2.09071,1
3.19331,-1.86155,1
2.13800,-1.09966,1
2.66212,-3.34254,1
2.23061,-2.27705,1
3.51767,-2.45716,1
2.62055,-2.68897,1
3.99172,-1.79581,1
2.44812,-3.98847,1
3.67032,-1.78204,1
3.27101,-2.18488,1
0.51066,-2.06556,1
2.52661,-2.95127,1
3.83499,-2.01377,1
1.81529,-3.02872,1
1.75687,-1.45159,1
2.86377,-2.15006,1
1.42927,-3.15280,1
3.30790,-2.71237,1
3.50916,-1.54653,1
3.10914,-3.87536,1
1.02020,-2.32943,1
3.13318,-1.33594,1
3.49281,-2.18638,1
3.35964,-3.12577,1
1.02373,-1.67454,1
0.92514,-1.37952,1
3.38990,-4.07296,1
2.62634,-2.82394,1
2.89540,-1.72825,1
3.10081,-3.13471,1
1.41855,-1.99096,1
1.93635,-2.18067,1
1.95433,-3.40763,1
2.25800,-3.03179,1
0.52293,-1.02143,1
3.38043,-2.52261,1
2.24324,-1.85921,1
2.09291,-1.92809,1
1.70975,-0.97212,1
2.82763,-1.84618,1
3.58322,-2.71554,1
1.69222,-0.58660,1
2.38483,-1.62146,1
2.95760,-1.66408,1
2.46121,-2.53419,1
2.55109,-1.72893,1
3.02290,-3.12175,1
2.30364,-1.19790,1
3.29501,-3.01601,1
1.56245,-0.65357,1
3.29235,-2.32741,1
2.03179,-2.56542,1
2.25561,-3.21938,1
2.01245,-1.18528,1
2.31395,-3.11102,1
1.20740,-1.00707,1
2.54405,-2.97016,1
3.11501,-1.51901,1
2.14886,-1.97304,1
1.15441,-2.04425,1
1.99228,-0.86178,1
4.14684,-0.56499,1
1.72670,-2.38100,1
3.48293,-4.47515,1
1.91668,-3.71686,1
3.46194,-1.75213,1
1.52116,-2.62073,1
2.77221,-1.83411,1
3.87589,-0.82855,1
1.99666,-2.13892,1
2.65376,-2.19595,1
1.80285,-2.23457,1
1.33012,-1.75269,1
1.69326,-3.37149,1
2.13827,-2.54478,1
3.37142,-2.80848,1
2.72704,-2.38058,1
4.29282,-1.87172,1
2.37310,-2.02146,1
2.66139,-3.50543,1
1.66904,-2.65518,1
3.34746,-2.32295,1
2.16875,-1.08070,1
3.45775,-0.33056,1
2.49360,-0.48779,1
2.23471,-2.50691,1
1.61146,-2.66260,1
3.38279,-1.82733,1
1.90726,-2.41056,1
1.14026,-1.73558,1
2.29624,-2.57184,1
3.06528,0.05501,1
1.82740,-2.48095,1
1.34465,-2.28664,1
2.84383,-1.84181,1
1.36328,-2.16726,1
2.11486,-0.53231,1
1.86297,-1.83135,1
0.03735,-1.97491,1
1.24331,-3.27533,1
2.41076,-2.01059,1
5.07150,-3.74336,1
3.22371,-2.03168,1
2.18990,-2.20899,1
2.21107,-1.82763,1
1.23882,-2.50624,1
2.95756,-2.06421,1
-0.07045,-0.32857,1
2.11680,-2.89747,1
0.78417,-1.65898,1
3.04619,0.19912,1
2.89721,0.19987,1
2.59240,-1.35113,1
2.26133,-2.90991,1
1.16053,-3.06869,1
1.96788,-0.08973,1
2.19381,-2.91181,1
2.59262,-2.51863,1
4.01028,-2.73255,1
1.21406,-2.39424,1
2.55166,-2.55868,1
1.48334,-1.65001,1
4.48136,-0.35310,1
2.66124,-4.63979,1
3.07853,-4.23193,1
3.05699,-2.79518,1
3.22879,-3.66121,1
2.70062,-3.21939,1
1.67355,-3.37470,1
2.52729,-2.47524,1
2.93069,-1.76442,1
0.09514,-2.14238,1
1.84087,-3.75770,1
2.52189,-4.35523,1
2.84753,-0.97427,1
2.30231,-4.90624,1
2.89948,-1.61286,1
2.94889,-1.97114,1
1.66072,-0.33633,1
2.76767,-3.59985,1
2.33551,-3.98011,1
2.77410,-1.39363,1
3.65808,-1.38781,1
3.21193,-1.86242,1
1.93603,-3.39365,1
1.60808,-2.77010,1
4.83928,-1.31745,1
1.83040,-0.11993,1
0.82996,-0.12991,1
1.56847,-2.18048,1
1.97579,-2.96983,1
3.39343,-2.09440,1
2.21085,-1.23357,1
2.39531,-4.14764,1
0.71588,-2.78772,1
3.54491,-1.69673,1
3.65657,-3.06491,1
2.58387,-1.11785,1
2.62337,-3.46193,1
1.60834,-3.44854,1
1.28507,-1.83027,1
1.05221,-1.29939,1
3.45223,-2.16171,1
0.95187,-3.38456,1
1.83028,-1.28049,1
0.91779,-1.64874,1
3.97361,-3.65235,1
1.71395,-3.12978,1
2.87752,-1.93791,1
3.81964,-1.37035,1
3.00447,-1.77907,1
4.20561,-4.42012,1
1.99199,-1.64037,1
2.28238,-2.74505,1
1.69880,-1.69120,1
2.44063,-1.82991,1
2.59118,-3.14181,1
3.44307,-1.31913,1
2.86502,-3.03901,1
2.27439,-1.75627,1
1.34791,-3.55357,1
3.00786,-2.17032,1
2.46192,-4.08148,1
0.78504,-2.27253,1
1.74433,-1.12926,1
5.08570,-2.26425,1
1.92166,-1.09946,1
2.90388,-2.44007,1
2.06656,-1.42634,1
2.23424,-1.24857,1
0.38112,-3.42656,1
1.59832,-1.79083,1
2.65920,-3.30269,1
2.09518,-1.67501,1
2.18989,-2.53971,1
0.68500,-1.22915,1
1.95919,-3.34525,1
2.11930,-1.07915,1
2.81767,-0.75945,1
3.18201,0.46160,1
1.94200,-1.28315,1
1.89414,-2.41604,1
2.95681,-1.36878,1
2.44864,-2.70972,1
2.73571,-1.95148,1
1.28800,-3.06675,1
1.85003,-2.24261,1
1.57597,-0.78821,1
2.03594,-1.00147,1
1.48976,-3.17578,1
0.61393,-4.56855,1
1.87690,-4.30938,1
2.04326,-2.60980,1
2.81074,-2.47845,1
1.72071,-1.20681,1
2.20536,-3.19531,1
2.41263,-0.83978,1
1.99891,-1.74631,1
2.34826,-1.68639,1
1.68333,-3.40856,1
1.96344,-1.07632,1
1.98952,-1.18833,1
2.52048,-1.93353,1
2.24303,-2.59417,1
2.94769,-2.78283,1
2.14075,-1.93505,1
1.88935,-1.45720,1
0.77569,-2.20196,1
2.30274,-2.97469,1
2.36626,-1.41475,1
1.35018,-2.60183,1
1.93757,-1.22799,1
2.42125,-0.15815,1
3.11564,-3.19133,1
0.72764,-1.74592,1
0.97505,-2.38731,1
2.07081,-0.80215,1
2.73992,-0.73852,1
3.37228,-1.96834,1
2.17142,-1.82832,1
1.63548,-2.15523,1
2.31843,-2.23703,1
1.23617,-3.35906,1
0.32953,-2.61504,1
3.52010,-2.42533,1
2.60139,-2.09879,1
-0.01228,-3.08966,1
0.66026,-2.81112,1
3.09547,-2.41536,1
2.20788,-2.55090,1
1.86355,-2.03776,1
5.21666,-1.26478,1
2.84277,-4.56358,1
2.32189,-4.13427,1
1.56051,-2.22407,1
4.68865,-2.54408,1
2.55190,-2.96885,1
2.21204,-2.51219,1
4.12834,-0.70892,1
1.19203,-2.68898,1
2.97584,-2.36881,1
2.75672,-3.38381,1
2.00114,-2.03476,1
2.25272,-2.64565,1
-0.06308,-2.76206,1
1.51852,-3.80701,1
2.15046,-1.63544,1
2.38519,-3.03096,1
1.49826,-1.76324,1
0.73937,-3.12903,1
1.85142,-3.58923,1
2.78334,-1.40616,1
0.30003,-2.18184,1
2.25656,-1.99943,1
4.05689,-2.13980,1
-0.49598,-1.98442,1
2.94882,-2.59836,1
2.69860,-3.30436,1
1.85782,-0.85134,1
2.84433,-1.39451,1
-0.31185,-2.15729,1
2.53223,-4.18077,1
2.77087,-3.41255,1
1.39753,-2.71124,1
0.96853,-0.72457,1
2.99665,-3.38172,1
4.33814,-3.03631,1
3.07829,-2.57017,1
3.45803,-2.46305,1
3.14263,-2.98570,1
0.40004,-1.98938,1
2.26257,-1.26831,1
2.06256,-2.68464,1
1.80648,-1.06860,1
2.03766,-1.55337,1
3.48247,-3.14922,1
4.36183,-1.43039,1
4.61960,-3.00219,1
1.82871,-2.53258,1
0.37582,-1.28685,1
3.85437,-3.78375,1
1.78217,-1.92032,1
2.67150,-3.32853,1
2.74798,-0.98017,1
3.81613,-1.82916,1
2.82384,-2.00926,1
1.85740,-1.56277,1
4.03263,-3.55833,1
3.21353,-3.06221,1
2.32026,-3.63416,1
1.43406,-3.16317,1
0.32212,-0.80375,1
3.07305,-2.24408,1
2.88329,-4.08621,1
2.76840,-1.34750,1
3.62067,-2.26507,1
4.02701,-3.82761,1
1.59386,-3.98548,1
2.15429,-1.97064,1
1.37378,-0.31814,1
2.37526,-1.19220,1
3.08261,-2.73599,1
1.12529,-2.25572,1
2.63492,-2.42747,1
2.26356,-1.60372,1
0.38470,-0.83372,1
1.77689,-1.95119,1
1.94307,-1.50696,1
2.55087,-0.60280,1
2.55445,-1.14193,1
1.20199,-2.29597,1
4.84852,-2.14879,1
2.40109,-1.71752,1
1.52770,-1.89435,1
1.50944,-2.79334,1
0.81295,-2.89863,1
0.51773,-3.93471,1
3.62962,-3.45647,1
1.78451,-1.90942,1
3.10579,-1.22563,1
3.82540,-1.47892,1
3.64812,-1.84947,1
1.20837,-2.09775,1
2.50970,-1.67499,1
2.11893,-4.34717,1
1.64032,-1.47496,1
2.16141,-2.95963,1
3.10229,-2.27662,1
2.76362,-2.88200,1
1.49045,-2.11122,1
4.10461,-1.73987,1
1.90217,-1.26138,1
3.42284,-3.88172,1
3.29227,-2.32837,1
1.12699,-3.35271,1
3.82341,-2.38332,1
1.87805,-0.88401,1
2.14231,-3.09292,1
3.04278,-1.53316,1
2.07001,-1.98279,1
2.46777,-2.00451,1
2.30883,-0.69522,1
3.70045,-3.43956,1
1.46523,-3.33941,1
2.83800,-2.84309,1
4.71813,-1.68087,1
0.96362,-2.12266,1
4.04822,-0.99221,1
1.70122,-1.88981,1
0.22402,-2.30589,1
2.57099,-0.48544,1
2.27088,-0.63604,1
2.37587,-1.46068,1
0.32689,-3.67501,1
0.55686,-1.70188,1
2.06665,-0.43844,1
2.16590,-3.60044,1
1.63383,-3.15920,1
2.06409,-3.38484,1
1.13428,-3.22876,1
2.21398,-2.29130,1
1.97086,-2.87546,1
1.99075,-1.68445,1
2.01994,-1.83154,1
2.28965,-1.61775,1
0.68441,-2.17946,1
1.36467,-2.19256,1
2.27659,-1.34821,1
2.79554,-1.79030,1
1.56581,-2.93209,1
1.88659,-1.93640,1
1.28452,-1.90402,1
1.74128,-0.68317,1
1.40838,-3.25719,1
3.29656,-2.81973,1
1.71878,-0.12135,1
2.66562,-2.11143,1
2.99423,-2.20697,1
2.46117,-2.55203,1
2.76778,-2.92746,1
1.86637,-2.45366,1
3.23999,-2.79998,1
0.36406,-3.32478,1
3.50614,-2.60089,1
2.98541,-1.85045,1
1.64805,-2.89275,1
2.18443,-1.99031,1
2.57364,-1.59012,1
2.75925,-2.07551,1
4.85034,-2.69911,1
2.78895,-0.49175,1
2.27633,-1.02048,1
2.91938,-3.18074,1
2.07018,-1.83630,1
1.99601,-2.92307,1
3.71112,-0.45204,1
2.92907,-1.73763,1
2.00572,-3.96592,1
1.62854,-2.68958,1
2.24975,-2.03083,1
1.53172,-2.88059,1
1.13571,-2.19855,1
2.45303,-0.64273,1
2.05269,-1.76614,1
1.43927,-1.50225,1
1.59487,-2.76988,1
1.14093,-1.28611,1
1.56986,-1.56329,1
3.41491,-3.47377,1
2.70155,-3.55789,1
1.37153,-1.62138,1
2.46711,-2.69436,1
2.43746,-1.03662,1
2.45083,-2.22479,1
1.16975,-1.15794,1
1.24892,-2.73118,1
1.77929,-2.31370,1
3.46901,-3.16428,1
1.57936,-0.84894,1
2.30942,-2.00581,1
3.44573,-2.49216,1
2.04132,-2.12404,1
3.63470,-2.08788,1
2.62624,-1.55676,1
3.22328,-3.90651,1
3.36115,-2.46674,1
1.41928,-1.02674,1
2.92472,-1.30118,1
1.36739,-2.34704,1
2.98292,-3.00011,1
1.37436,-0.73194,1
2.34466,-3.03989,1
2.44589,-1.38676,1
1.57899,-2.93480,1
2.64034,-2.30801,1
2.61861,-3.42483,1
0.85073,-3.72950,1
2.11532,-3.36777,1
3.70317,-2.11532,1
1.59228,-2.54446,1
4.17934,-1.35759,1
1.99794,-2.33039,1
2.90452,-2.57497,1
1.54224,-4.27209,1
1.62208,-0.94636,1
2.19859,-2.62506,1
0.71324,-2.85390,1
4.79510,-0.89557,1
2.97767,-1.65311,1
2.72531,-0.93925,1
1.25745,-1.64445,1
3.01451,-2.64994,1
2.58669,-1.81088,1
3.97902,-2.97429,1
2.02128,-1.07381,1
2.65644,-1.14845,1
1.35118,-0.87881,1
2.06593,-2.78763,1
2.66190,-1.40063,1
2.52452,-1.32301,1
2.12757,-1.94858,1
2.46999,-3.10431,1
1.55224,-1.96332,1
0.77129,-1.84758,1
1.96954,-3.84787,1
2.67975,-1.36133,1
0.11495,-1.64386,1
4.00942,-2.33979,1
2.84052,-0.70352,1
2.50006,-1.62898,1
3.87707,-0.94672,1
2.69972,-3.27341,1
2.25744,-1.45098,1
2.41482,-2.57811,1
4.42346,-1.25493,1
0.69265,-1.74681,1
1.31820,-0.13835,1
2.34763,-1.77584,1
2.52757,-4.08752,1
2.47208,-1.08960,1
1.28339,-2.86338,1
2.72550,-2.43111,1
1.99673,-3.19369,1
1.56103,-1.58462,1
3.62865,-2.09427,1
3.37009,-4.16852,1
3.47012,-2.56853,1
4.81822,-4.81256,1
1.37344,-3.36376,1
2.77694,-1.88624,1
0.55682,-1.06021,1
1.56880,-2.48987,1
2.99373,-1.32352,1
3.47649,-2.34510,1
2.65465,-0.67539,1
1.87518,-2.61982,1
3.73712,-2.86599,1
2.23270,-1.79597,1
2.51292,-1.97686,1
3.42120,-2.00402,1
2.33278,-1.94073,1
2.44148,-0.79698,1
1.69453,-1.53898,1
1.26769,-3.12951,1
2.92968,-2.17571,1
3.12072,-3.80983,1
2.97002,-1.60436,1
-0.10394,-3.58667,1
2.04069,0.03493,1
2.15152,-2.07117,1
2.51877,-1.32358,1
2.19553,-2.66239,1
0.69142,-2.54458,1
2.48940,-1.04856,1
1.52055,-1.80239,1
3.14491,-3.44719,1
1.73779,-2.48276,1
4.41165,-2.22161,1
3.47149,-0.68574,1
1.74742,-1.57653,1
-0.44160,-3.16080,1
2.53308,-1.74259,1
1.50158,-1.87299,1
1.77675,-2.83582,1
3.16504,-2.32931,1
1.31509,-2.57416,1
1.40554,-1.21249,1
2.27220,-0.72369,1
2.05291,-1.32234,1
2.06931,-2.28962,1
2.39939,-2.55663,1
2.96995,-0.64895,1
1.48437,-1.84706,1
2.69483,0.02226,1
1.29771,-3.39332,1
3.11531,-1.37222,1
2.60080,-2.97593,1
2.62215,-3.85387,1
2.86387,-3.29216,1
2.63229,-4.60211,1
2.45047,-2.72059,1
2.19832,-1.91363,1
2.93758,-2.33076,1
1.32365,-1.02738,1
1.16401,-3.06715,1
3.67169,-3.48164,1
2.87802,-1.44597,1
2.56043,-2.28761,1
2.21263,-2.42115,1
3.79017,-2.67163,1
2.36097,-2.20551,1
2.06091,-1.88136,1
1.98767,-1.08328,1
0.54543,-1.54317,1
2.39277,-1.35745,1
2.07695,-3.60843,1
2.19263,-2.52076,1
2.63751,-2.83652,1
0.80563,-3.13861,1
3.18503,-1.74253,1
3.38535,-3.96957,1
2.25693,-3.01126,1
3.32214,-2.15832,1
1.34067,-3.23674,1
3.47518,-2.74929,1
1.42285,-0.99366,1
1.74946,-2.05980,1
2.78752,-1.12777,1
